"COLLEGE
CODE",COLLEGE NAME,"BRANCH
CODE",BRANCH NAME,OC,BC,BCM,MBC,SC,SCA,ST,Zipcode,District,Total_Seats
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore- 641021.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,20,28,4,21,16,4,1,641021,COIMBATORE,94
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore- 641021.",IT,INFORMATION TECHNOLOGY,18,18,3,14,10,2,1,641021,COIMBATORE,66
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore- 641021.",ME,MECHANICAL ENGINEERING,5,5,1,3,2,1,0,641021,COIMBATORE,17
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore- 641021.",MZ,Mechatronics Engineering,5,6,0,4,3,0,0,641021,COIMBATORE,18
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore- 641021.",SC,Computer Science and Engineering (Cyber Security),15,18,3,14,11,2,1,641021,COIMBATORE,64
2329,"Rathinam Technical Campus (Autonomous), Rathinam Techzone Campus, Pollachi Road, Eachanari, Coimbatore- 641021.",XS,COMPUTER SCIENCE AND ENGINEERING (TAMIL),10,10,1,7,6,1,0,641021,COIMBATORE,35
2332,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode .",AD,Artificial Intelligence and Data Science,11,8,2,6,5,1,1,638312,ERODE,34
2332,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode .",CE,CIVIL  ENGINEERING,11,10,1,7,4,1,1,638312,ERODE,35
2332,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode .",CS,COMPUTER SCIENCE AND ENGINEERING,10,9,2,7,5,2,0,638312,ERODE,35
2332,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode .",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,9,1,7,6,1,0,638312,ERODE,35
2332,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode .",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,12,9,1,8,5,1,0,638312,ERODE,36
2332,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode .",ME,MECHANICAL ENGINEERING,11,10,1,7,6,1,0,638312,ERODE,36
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",AD,Artificial Intelligence and Data Science,15,12,2,9,6,1,1,641110,COIMBATORE,46
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",AG,AGRICULTURAL ENGINEERING,17,14,2,10,8,2,1,641110,COIMBATORE,54
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",BM,BIO MEDICAL ENGINEERING,12,12,2,10,8,0,0,641110,COIMBATORE,44
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",CS,COMPUTER SCIENCE AND ENGINEERING,14,12,0,8,7,2,1,641110,COIMBATORE,44
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,7,1,4,3,1,0,641110,COIMBATORE,23
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",IT,INFORMATION TECHNOLOGY,14,12,1,9,7,2,0,641110,COIMBATORE,45
2338,"Asian College of Engineering and Technology, 294/2,Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore-641110.",ME,MECHANICAL ENGINEERING,7,6,1,5,3,1,0,641110,COIMBATORE,23
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",AD,Artificial Intelligence and Data Science,17,14,3,9,8,1,1,636111,SALEM,53
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",BM,BIO MEDICAL ENGINEERING,17,14,1,11,7,2,1,636111,SALEM,53
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",CE,CIVIL  ENGINEERING,6,4,0,4,3,1,0,636111,SALEM,18
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",CS,COMPUTER SCIENCE AND ENGINEERING,16,15,2,11,8,1,1,636111,SALEM,54
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,14,2,10,8,2,1,636111,SALEM,54
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,9,7,1,6,4,1,0,636111,SALEM,28
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",IT,INFORMATION TECHNOLOGY,16,15,2,11,8,2,0,636111,SALEM,54
2341,"Ganesh College of Engineering, Attur Main Road, Mettupatti, Salem-636111.",ME,MECHANICAL ENGINEERING,11,10,1,8,6,0,0,636111,SALEM,36
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",AD,Artificial Intelligence and Data Science,9,10,1,8,5,1,0,641110,COIMBATORE,34
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",CE,CIVIL  ENGINEERING,7,7,1,4,4,1,0,641110,COIMBATORE,24
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",CS,COMPUTER SCIENCE AND ENGINEERING,27,23,4,17,14,3,1,641110,COIMBATORE,89
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12,10,1,8,5,1,0,641110,COIMBATORE,37
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,6,1,5,4,0,1,641110,COIMBATORE,24
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",IT,INFORMATION TECHNOLOGY,12,9,1,8,4,1,1,641110,COIMBATORE,36
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), S.F No:162, Athipalayam village, Thudiyalur- kovilpalayam Road, Coimbatore-641110.",ME,MECHANICAL ENGINEERING,7,7,0,5,4,1,0,641110,COIMBATORE,24
2343,Indian Institute of Handloom Technology Foulke's Compound Thillai Nagar Salem District 636001,HT,HANDLOOM AND TEXTILE TECHNOLOGY,6,6,1,6,2,1,1,636001,SALEM,23
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",AD,Artificial Intelligence and Data Science,22,20,2,16,12,3,1,636309,SALEM,76
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",AG,AGRICULTURAL ENGINEERING,8,6,0,5,2,1,0,636309,SALEM,22
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",CE,CIVIL  ENGINEERING,6,5,0,5,4,0,1,636309,SALEM,21
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",CS,COMPUTER SCIENCE AND ENGINEERING,35,32,5,24,17,4,1,636309,SALEM,118
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,24,21,3,15,12,2,0,636309,SALEM,77
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14,11,2,8,7,0,1,636309,SALEM,43
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",IT,INFORMATION TECHNOLOGY,11,11,1,8,6,1,0,636309,SALEM,38
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",ME,MECHANICAL ENGINEERING,7,6,1,3,4,1,0,636309,SALEM,22
2345,"Dhirajlal Gandhi College of Technology (Autonomous), Sikkanampatty, Opposite to Airport,Omalur Taluk, Salem .",RM,ROBOTICS AND AUTOMATION,6,6,1,3,3,1,1,636309,SALEM,21
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",AD,Artificial Intelligence and Data Science,12,9,1,8,4,2,0,637301,SALEM,36
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",BM,BIO MEDICAL ENGINEERING,5,5,1,2,3,1,0,637301,SALEM,17
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",CS,COMPUTER SCIENCE AND ENGINEERING,12,10,1,7,5,1,0,637301,SALEM,36
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,5,5,1,4,3,0,0,637301,SALEM,18
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,5,4,1,4,2,0,1,637301,SALEM,17
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",IT,INFORMATION TECHNOLOGY,11,9,1,6,6,1,1,637301,SALEM,35
2346,"Shree Sathyam College of Engineering and Technology, Manjakkal Patti, Kuppanur Post, Sankari Taluk, Salem .",ME,MECHANICAL ENGINEERING,4,4,1,4,3,1,0,637301,SALEM,17
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",AD,Artificial Intelligence and Data Science,32,29,3,21,17,3,2,636106,SALEM,107
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",AG,AGRICULTURAL ENGINEERING,17,14,2,11,7,2,1,636106,SALEM,54
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",CS,COMPUTER SCIENCE AND ENGINEERING,33,29,4,22,16,2,2,636106,SALEM,108
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,17,15,2,11,8,2,0,636106,SALEM,55
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,17,14,2,11,8,2,0,636106,SALEM,54
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",IT,INFORMATION TECHNOLOGY,34,29,3,22,17,4,0,636106,SALEM,109
2347,"A V S College of Technology, Attur Main Road, Near AVS College of Arts & Science, Chinnagoundapuram, Salem- 636106.",ME,MECHANICAL ENGINEERING,17,15,2,11,8,2,0,636106,SALEM,55
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",AD,Artificial Intelligence and Data Science,11,11,1,8,6,1,0,641018,COIMBATORE,38
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),7,8,1,5,4,1,0,641018,COIMBATORE,26
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",BM,BIO MEDICAL ENGINEERING,7,7,1,6,4,1,0,641018,COIMBATORE,26
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",CS,COMPUTER SCIENCE AND ENGINEERING,8,11,1,8,5,1,1,641018,COIMBATORE,35
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,10,7,1,5,4,1,0,641018,COIMBATORE,28
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",FD,FOOD TECHNOLOGY,8,7,1,6,4,1,0,641018,COIMBATORE,27
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",IT,INFORMATION TECHNOLOGY,7,7,1,6,4,1,1,641018,COIMBATORE,27
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",RM,ROBOTICS AND AUTOMATION,6,7,1,5,4,1,1,641018,COIMBATORE,25
2349,"Dhaanish Ahmed Institute of Technology, Pitchanur Village, Coimbatore-641018.",SC,Computer Science and Engineering (Cyber Security),7,7,1,5,5,1,0,641018,COIMBATORE,26
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni-Po, Kangayam-Tk, Tiruppur-641604.",CE,CIVIL  ENGINEERING,11,9,1,8,4,1,1,641604,TIRUPPUR,35
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni-Po, Kangayam-Tk, Tiruppur-641604.",CS,COMPUTER SCIENCE AND ENGINEERING,10,10,1,7,5,1,0,641604,TIRUPPUR,34
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni-Po, Kangayam-Tk, Tiruppur-641604.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,11,9,1,7,5,1,1,641604,TIRUPPUR,35
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni-Po, Kangayam-Tk, Tiruppur-641604.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,11,9,1,7,6,2,0,641604,TIRUPPUR,36
2350,"Jairupaa College of Engineering, Thottiapalayam, Kathankanni-Po, Kangayam-Tk, Tiruppur-641604.",ME,MECHANICAL ENGINEERING,11,9,2,7,6,1,0,641604,TIRUPPUR,36
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",AD,Artificial Intelligence and Data Science,13,10,1,8,7,1,0,642205,TIRUPPUR,40
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",CE,CIVIL  ENGINEERING,7,6,1,4,3,1,0,642205,TIRUPPUR,22
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",CS,COMPUTER SCIENCE AND ENGINEERING,13,12,1,8,5,2,0,642205,TIRUPPUR,41
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,12,10,1,9,6,1,1,642205,TIRUPPUR,40
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,7,6,1,4,2,1,0,642205,TIRUPPUR,21
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",IT,INFORMATION TECHNOLOGY,12,9,2,9,6,1,1,642205,TIRUPPUR,40
2354,"Pollachi Institute of Engineering and Technology, 107/1, Poosaripatti Village, Pollachi to Dharapuram road, Poosaripatti(post) Pollachi, Coimbatore-642205.",ME,MECHANICAL ENGINEERING,14,12,2,8,8,0,1,642205,TIRUPPUR,45
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai, Aravakurichy Taluk, Karur-639206.",AD,Artificial Intelligence and Data Science,10,7,1,6,3,1,0,639206,KARUR,28
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai, Aravakurichy Taluk, Karur-639206.",CS,COMPUTER SCIENCE AND ENGINEERING,16,14,2,11,9,2,0,639206,KARUR,54
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai, Aravakurichy Taluk, Karur-639206.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,9,6,1,5,5,1,0,639206,KARUR,27
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai, Aravakurichy Taluk, Karur-639206.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,8,8,0,6,4,1,1,639206,KARUR,28
2356,"Arulmurugan College of Engineering, Karvazhi Road, Thennilai, Aravakurichy Taluk, Karur-639206.",ME,MECHANICAL ENGINEERING,16,15,2,10,8,1,1,639206,KARUR,53
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",AD,Artificial Intelligence and Data Science,67,62,7,47,34,7,2,642109,COIMBATORE,226
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",AG,AGRICULTURAL ENGINEERING,5,5,0,4,3,1,0,642109,COIMBATORE,18
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),27,24,4,18,14,3,1,642109,COIMBATORE,91
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",CS,COMPUTER SCIENCE AND ENGINEERING,29,37,5,28,22,4,1,642109,COIMBATORE,126
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,67,61,7,47,35,6,3,642109,COIMBATORE,226
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,14,12,2,9,7,1,1,642109,COIMBATORE,46
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",IT,INFORMATION TECHNOLOGY,28,24,4,18,13,3,1,642109,COIMBATORE,91
2357,"V.S.B. College of Engineering Technical Campus (Autonomous), S.F. No.91/2A,91/2B,252, 253/1, Solavampalayam Village, Kinathukadavu, Pollachi Taluk, Coimbatore .",ME,MECHANICAL ENGINEERING,7,6,1,4,3,1,0,642109,COIMBATORE,22
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",AD,Artificial Intelligence and Data Science,19,16,2,12,9,2,1,641014,COIMBATORE,61
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",AG,AGRICULTURAL ENGINEERING,7,6,1,4,3,1,0,641014,COIMBATORE,22
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",CS,COMPUTER SCIENCE AND ENGINEERING,18,16,2,13,10,2,1,641014,COIMBATORE,62
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,14,12,1,8,8,1,1,641014,COIMBATORE,45
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",IT,INFORMATION TECHNOLOGY,7,6,1,5,4,1,0,641014,COIMBATORE,24
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",ME,MECHANICAL ENGINEERING,8,7,1,5,2,1,0,641014,COIMBATORE,24
2360,"Suguna College of Engineering, Nehru Nagar (West), Kalapatti Road, Civil Aerodrome (Post), Coimbatore-641014.",MZ,Mechatronics Engineering,7,7,1,5,3,0,0,641014,COIMBATORE,23
2361,"SASI CREATIVE SCHOOL OF ARCHITECTURE, 293/2B, ROJA RAJA GARDEN, POLLACHI MAIN ROAD, MYLERIPALAYAM, COIMBATORE-641032.",IF,Interior Design,5,5,1,3,3,0,0,641032,COIMBATORE,17
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",AD,Artificial Intelligence and Data Science,16,14,2,10,8,2,1,642120,COIMBATORE,53
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",AM,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),13,12,2,9,6,1,1,642120,COIMBATORE,44
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,14,12,2,9,8,0,0,642120,COIMBATORE,45
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",CE,CIVIL  ENGINEERING,7,6,0,5,4,1,0,642120,COIMBATORE,23
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",CS,COMPUTER SCIENCE AND ENGINEERING,30,27,3,19,15,3,1,642120,COIMBATORE,98
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,7,5,1,6,3,1,0,642120,COIMBATORE,23
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",IT,INFORMATION TECHNOLOGY,15,13,1,9,9,2,0,642120,COIMBATORE,49
2367,"Arjun College of Technology, 310/1B, Chettiyakkapalayam, Kinathukadavu, Coimbatore-642120.",ME,MECHANICAL ENGINEERING,8,6,1,5,2,1,1,642120,COIMBATORE,24
